tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Liqin,MGOQI Nombulelo,4,1,"11,11,11,9,11|8,8,5,11,8",R128,WORLD_CHAMPIONSHIPS,MS,948,Main Draw,WANG Liqin (CHN),MGOQI Nombulelo (RSA),WANG Liqin
World Table Tennis Championships Shanghai 2005,2005-04-30,DESMOULINS Francois,EL-SHALTONY Haroum,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DESMOULINS Francois (CHI),EL-SHALTONY Haroum (PLE),DESMOULINS Francois
World Table Tennis Championships Shanghai 2005,2005-04-30,GERADA Simon,SALAZAR Jonathan,4,0,"11,11,11,11|4,5,2,9",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,GERADA Simon (AUS),SALAZAR Jonathan (COL),GERADA Simon
World Table Tennis Championships Shanghai 2005,2005-04-30,IBRAHIM Muhd Shakirin,CRUZ Joseph,4,3,"11,4,9,11,9,11,11|8,11,11,7,11,9,9",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,IBRAHIM Muhd Shakirin (MAS),CRUZ Joseph (PHI),IBRAHIM Muhd Shakirin
World Table Tennis Championships Shanghai 2005,2005-04-30,GERADA Simon,CRUZ Joseph,4,0,"11,11,11,11|9,6,7,5",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,GERADA Simon (AUS),CRUZ Joseph (PHI),GERADA Simon
World Table Tennis Championships Shanghai 2005,2005-04-30,SALAZAR Jonathan,IBRAHIM Muhd Shakirin,4,1,"11,9,11,11,12|5,11,7,6,10",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SALAZAR Jonathan (COL),IBRAHIM Muhd Shakirin (MAS),SALAZAR Jonathan
World Table Tennis Championships Shanghai 2005,2005-04-30,GERADA Simon,IBRAHIM Muhd Shakirin,4,0,"11,11,11,11|8,9,8,6",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,GERADA Simon (AUS),IBRAHIM Muhd Shakirin (MAS),GERADA Simon
World Table Tennis Championships Shanghai 2005,2005-04-30,SALAZAR Jonathan,CRUZ Joseph,4,1,"11,11,11,11,11|5,13,9,9,9",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SALAZAR Jonathan (COL),CRUZ Joseph (PHI),SALAZAR Jonathan
World Table Tennis Championships Shanghai 2005,2005-04-30,HABESOHN Daniel,PINZON Hernan,4,0,"11,11,11,11|3,4,5,7",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HABESOHN Daniel (AUT),PINZON Hernan (COL),HABESOHN Daniel
World Table Tennis Championships Shanghai 2005,2005-04-30,KOSTAL Radek,AL-HARBI Khaled,4,1,"11,11,5,11,11|8,4,11,9,7",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KOSTAL Radek (CZE),AL-HARBI Khaled (KSA),KOSTAL Radek
World Table Tennis Championships Shanghai 2005,2005-04-30,KOSTAL Radek,HABESOHN Daniel,4,2,"11,13,11,4,9,12|7,11,9,11,11,10",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KOSTAL Radek (CZE),HABESOHN Daniel (AUT),KOSTAL Radek
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HARBI Khaled,PINZON Hernan,4,2,"15,8,7,11,11,11|13,11,11,1,9,8",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-HARBI Khaled (KSA),PINZON Hernan (COL),AL-HARBI Khaled
World Table Tennis Championships Shanghai 2005,2005-04-30,HABESOHN Daniel,AL-HARBI Khaled,4,1,"12,11,10,11,11|10,4,12,8,7",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HABESOHN Daniel (AUT),AL-HARBI Khaled (KSA),HABESOHN Daniel
World Table Tennis Championships Shanghai 2005,2005-04-30,KOSTAL Radek,PINZON Hernan,4,0,"12,11,11,11|6,2,3,4",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KOSTAL Radek (CZE),PINZON Hernan (COL),KOSTAL Radek
World Table Tennis Championships Shanghai 2005,2005-04-30,PINO Jonathan,KONGPHET Vilaphong,4,0,"11,11,11,11|4,2,2,5",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,PINO Jonathan (VEN),KONGPHET Vilaphong (LAO),PINO Jonathan
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HAMMADI Hamad,KONGPHET Vilaphong,4,0,"11,11,11,11|4,6,5,9",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-HAMMADI Hamad (QAT),KONGPHET Vilaphong (LAO),AL-HAMMADI Hamad
World Table Tennis Championships Shanghai 2005,2005-04-30,PINO Jonathan,AL-HAMMADI Hamad,4,3,"11,9,9,11,10,11,11|8,11,11,6,12,8,9",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,PINO Jonathan (VEN),AL-HAMMADI Hamad (QAT),PINO Jonathan
World Table Tennis Championships Shanghai 2005,2005-04-30,KASSAM Faazil,NAJEM Alfred,4,0,"11,11,12,12|7,5,10,10",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KASSAM Faazil (CAN),NAJEM Alfred (LBN),KASSAM Faazil
World Table Tennis Championships Shanghai 2005,2005-04-30,CORDOVA VALENCIA Luis Santiago,HAMAM Gdara,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CORDOVA VALENCIA Luis Santiago (ECU),HAMAM Gdara (TUN),CORDOVA VALENCIA Luis Santiago
World Table Tennis Championships Shanghai 2005,2005-04-30,KASSAM Faazil,CORDOVA VALENCIA Luis Santiago,4,0,"11,11,11,11|7,9,2,9",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KASSAM Faazil (CAN),CORDOVA VALENCIA Luis Santiago (ECU),KASSAM Faazil
World Table Tennis Championships Shanghai 2005,2005-04-30,NAJEM Alfred,HAMAM Gdara,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,NAJEM Alfred (LBN),HAMAM Gdara (TUN),NAJEM Alfred
World Table Tennis Championships Shanghai 2005,2005-04-30,KASSAM Faazil,HAMAM Gdara,4,0,,5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KASSAM Faazil (CAN),HAMAM Gdara (TUN),KASSAM Faazil
World Table Tennis Championships Shanghai 2005,2005-04-30,NAJEM Alfred,CORDOVA VALENCIA Luis Santiago,4,0,"11,11,11,11|6,9,5,9",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,NAJEM Alfred (LBN),CORDOVA VALENCIA Luis Santiago (ECU),NAJEM Alfred
World Table Tennis Championships Shanghai 2005,2005-04-30,ZHMUDENKO Yaroslav,LAM Kai,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ZHMUDENKO Yaroslav (UKR),LAM Kai (USA),ZHMUDENKO Yaroslav
World Table Tennis Championships Shanghai 2005,2005-04-30,PETROV Sergei,COELLO Geovanny,4,1,"11,11,11,9,11|7,7,8,11,9",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,PETROV Sergei (EST),COELLO Geovanny (ECU),PETROV Sergei
World Table Tennis Championships Shanghai 2005,2005-04-30,ZHMUDENKO Yaroslav,COELLO Geovanny,4,0,"11,11,12,12|5,7,10,10",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ZHMUDENKO Yaroslav (UKR),COELLO Geovanny (ECU),ZHMUDENKO Yaroslav
World Table Tennis Championships Shanghai 2005,2005-04-30,PETROV Sergei,LAM Kai,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,PETROV Sergei (EST),LAM Kai (USA),PETROV Sergei
World Table Tennis Championships Shanghai 2005,2005-04-30,ZHMUDENKO Yaroslav,PETROV Sergei,4,0,"11,14,11,11|3,12,7,1",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ZHMUDENKO Yaroslav (UKR),PETROV Sergei (EST),ZHMUDENKO Yaroslav
World Table Tennis Championships Shanghai 2005,2005-04-30,COELLO Geovanny,LAM Kai,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,COELLO Geovanny (ECU),LAM Kai (USA),COELLO Geovanny
World Table Tennis Championships Shanghai 2005,2005-04-30,VAINULA Vallot,VOINEA Radu,4,0,"11,11,11,11|8,2,5,2",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,VAINULA Vallot (EST),VOINEA Radu (ROU),VAINULA Vallot
World Table Tennis Championships Shanghai 2005,2005-04-30,TSE Ka Chun,KUZMENKO Denis,4,0,"11,11,11,11|5,7,8,7",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TSE Ka Chun (HKG),KUZMENKO Denis (TKM),TSE Ka Chun
World Table Tennis Championships Shanghai 2005,2005-04-30,VAINULA Vallot,KUZMENKO Denis,4,0,"11,11,11,11|4,3,7,3",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,VAINULA Vallot (EST),KUZMENKO Denis (TKM),VAINULA Vallot
World Table Tennis Championships Shanghai 2005,2005-04-30,TSE Ka Chun,VOINEA Radu,4,0,"11,11,11,11|5,4,1,1",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TSE Ka Chun (HKG),VOINEA Radu (ROU),TSE Ka Chun
World Table Tennis Championships Shanghai 2005,2005-04-30,VAINULA Vallot,TSE Ka Chun,4,2,"9,11,9,11,11,11|11,8,11,9,8,8",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,VAINULA Vallot (EST),TSE Ka Chun (HKG),VAINULA Vallot
World Table Tennis Championships Shanghai 2005,2005-04-30,KUZMENKO Denis,VOINEA Radu,4,0,"11,11,11,18|7,5,8,16",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KUZMENKO Denis (TKM),VOINEA Radu (ROU),KUZMENKO Denis
World Table Tennis Championships Shanghai 2005,2005-04-30,VOSTES Yannick,PEDRA Rafael,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,VOSTES Yannick (BEL),PEDRA Rafael (POR),VOSTES Yannick
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HASAN Ibrahem,ENKHBAT Lkhagvasuren,4,0,"11,11,11,11|8,2,2,0",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-HASAN Ibrahem (KUW),ENKHBAT Lkhagvasuren (MGL),AL-HASAN Ibrahem
World Table Tennis Championships Shanghai 2005,2005-04-30,VOSTES Yannick,ENKHBAT Lkhagvasuren,4,0,"11,11,11,11|4,3,2,0",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,VOSTES Yannick (BEL),ENKHBAT Lkhagvasuren (MGL),VOSTES Yannick
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HASAN Ibrahem,PEDRA Rafael,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-HASAN Ibrahem (KUW),PEDRA Rafael (POR),AL-HASAN Ibrahem
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HASAN Ibrahem,VOSTES Yannick,4,1,"7,13,11,11,11|11,11,7,7,8",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-HASAN Ibrahem (KUW),VOSTES Yannick (BEL),AL-HASAN Ibrahem
World Table Tennis Championships Shanghai 2005,2005-04-30,ENKHBAT Lkhagvasuren,PEDRA Rafael,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ENKHBAT Lkhagvasuren (MGL),PEDRA Rafael (POR),ENKHBAT Lkhagvasuren
World Table Tennis Championships Shanghai 2005,2005-04-30,FREITAS Marcos,ALMAAS Jonas,4,0,"11,11,11,11|3,2,3,2",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,FREITAS Marcos (POR),ALMAAS Jonas (NOR),FREITAS Marcos
World Table Tennis Championships Shanghai 2005,2005-04-30,TURGAMBAEV Ruslan,LAMOUNT Samuel,4,1,"9,11,11,11,11|11,8,8,5,5",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TURGAMBAEV Ruslan (KAZ),LAMOUNT Samuel (JAM),TURGAMBAEV Ruslan
World Table Tennis Championships Shanghai 2005,2005-04-30,FREITAS Marcos,LAMOUNT Samuel,4,1,"9,11,11,11,11|11,3,4,5,4",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,FREITAS Marcos (POR),LAMOUNT Samuel (JAM),FREITAS Marcos
World Table Tennis Championships Shanghai 2005,2005-04-30,TURGAMBAEV Ruslan,ALMAAS Jonas,4,0,"11,11,11,11|2,3,2,4",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TURGAMBAEV Ruslan (KAZ),ALMAAS Jonas (NOR),TURGAMBAEV Ruslan
World Table Tennis Championships Shanghai 2005,2005-04-30,FREITAS Marcos,TURGAMBAEV Ruslan,4,0,"11,11,11,11|7,9,6,5",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,FREITAS Marcos (POR),TURGAMBAEV Ruslan (KAZ),FREITAS Marcos
World Table Tennis Championships Shanghai 2005,2005-04-30,LAMOUNT Samuel,ALMAAS Jonas,4,1,"11,11,8,11,11|8,7,11,3,5",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LAMOUNT Samuel (JAM),ALMAAS Jonas (NOR),LAMOUNT Samuel
World Table Tennis Championships Shanghai 2005,2005-04-30,TABACHNIK Pablo,CHAND Sanesh,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TABACHNIK Pablo (ARG),CHAND Sanesh (FIJ),TABACHNIK Pablo
World Table Tennis Championships Shanghai 2005,2005-04-30,LASAN Sas,KNIGHT Darius,4,0,"11,11,12,11|8,3,10,8",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LASAN Sas (SLO),KNIGHT Darius (ENG),LASAN Sas
World Table Tennis Championships Shanghai 2005,2005-04-30,TABACHNIK Pablo,LASAN Sas,4,3,"8,11,9,11,8,11,11|11,7,11,5,11,3,9",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TABACHNIK Pablo (ARG),LASAN Sas (SLO),TABACHNIK Pablo
World Table Tennis Championships Shanghai 2005,2005-04-30,KNIGHT Darius,CHAND Sanesh,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KNIGHT Darius (ENG),CHAND Sanesh (FIJ),KNIGHT Darius
World Table Tennis Championships Shanghai 2005,2005-04-30,TABACHNIK Pablo,KNIGHT Darius,4,1,"11,11,5,11,11|9,7,11,9,7",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,TABACHNIK Pablo (ARG),KNIGHT Darius (ENG),TABACHNIK Pablo
World Table Tennis Championships Shanghai 2005,2005-04-30,LASAN Sas,CHAND Sanesh,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LASAN Sas (SLO),CHAND Sanesh (FIJ),LASAN Sas
World Table Tennis Championships Shanghai 2005,2005-04-30,RAMIREZ Jose Miguel,MENDEZ Rafael,4,1,"12,11,11,8,11|7,6,7,11,7",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,RAMIREZ Jose Miguel (GUA),MENDEZ Rafael (MEX),RAMIREZ Jose Miguel
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN Koon Wah,RASHEED Ali,4,0,"11,11,11,11|7,5,1,7",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAN Koon Wah (MAS),RASHEED Ali (MDV),CHAN Koon Wah
World Table Tennis Championships Shanghai 2005,2005-04-30,RAMIREZ Jose Miguel,RASHEED Ali,4,0,"11,11,11,11|8,7,9,6",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,RAMIREZ Jose Miguel (GUA),RASHEED Ali (MDV),RAMIREZ Jose Miguel
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN Koon Wah,MENDEZ Rafael,4,2,"8,11,11,12,10,11|11,8,4,10,12,2",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAN Koon Wah (MAS),MENDEZ Rafael (MEX),CHAN Koon Wah
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN Koon Wah,RAMIREZ Jose Miguel,4,3,"8,9,11,9,11,11,11|11,11,7,11,6,4,9",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAN Koon Wah (MAS),RAMIREZ Jose Miguel (GUA),CHAN Koon Wah
World Table Tennis Championships Shanghai 2005,2005-04-30,MENDEZ Rafael,RASHEED Ali,4,1,"7,11,11,13,11|11,7,9,11,7",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MENDEZ Rafael (MEX),RASHEED Ali (MDV),MENDEZ Rafael
World Table Tennis Championships Shanghai 2005,2005-04-30,MARDIYONO Yon,PIZARRO Rodrigo,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MARDIYONO Yon (INA),PIZARRO Rodrigo (CHI),MARDIYONO Yon
World Table Tennis Championships Shanghai 2005,2005-04-30,HORVAT Mitja,TEIXEIRA Andre,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HORVAT Mitja (SLO),TEIXEIRA Andre (POR),HORVAT Mitja
World Table Tennis Championships Shanghai 2005,2005-04-30,MARDIYONO Yon,TEIXEIRA Andre,4,0,,3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MARDIYONO Yon (INA),TEIXEIRA Andre (POR),MARDIYONO Yon
World Table Tennis Championships Shanghai 2005,2005-04-30,HORVAT Mitja,PIZARRO Rodrigo,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HORVAT Mitja (SLO),PIZARRO Rodrigo (CHI),HORVAT Mitja
World Table Tennis Championships Shanghai 2005,2005-04-30,HORVAT Mitja,MARDIYONO Yon,4,2,"6,11,11,2,14,11|11,7,8,11,12,8",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HORVAT Mitja (SLO),MARDIYONO Yon (INA),HORVAT Mitja
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-ABBAD Abdulaziz,ARSA MARAKKALA Hasintha,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-ABBAD Abdulaziz (KSA),ARSA MARAKKALA Hasintha (SRI),AL-ABBAD Abdulaziz
World Table Tennis Championships Shanghai 2005,2005-04-30,HANDOYO Reno,AHADI Mehran,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HANDOYO Reno (INA),AHADI Mehran (IRI),HANDOYO Reno
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-ABBAD Abdulaziz,HANDOYO Reno,4,3,"11,8,11,9,11,7,12|9,11,2,11,9,11,10",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-ABBAD Abdulaziz (KSA),HANDOYO Reno (INA),AL-ABBAD Abdulaziz
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-ABBAD Abdulaziz,AHADI Mehran,4,0,,5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,AL-ABBAD Abdulaziz (KSA),AHADI Mehran (IRI),AL-ABBAD Abdulaziz
World Table Tennis Championships Shanghai 2005,2005-04-30,HANDOYO Reno,ARSA MARAKKALA Hasintha,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HANDOYO Reno (INA),ARSA MARAKKALA Hasintha (SRI),HANDOYO Reno
World Table Tennis Championships Shanghai 2005,2005-04-30,MILOSEVIC Bojan,ADAMEKOVA Martina,4,0,"11,11,11,11|3,4,6,2",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILOSEVIC Bojan (SRB),ADAMEKOVA Martina (SVK),MILOSEVIC Bojan
World Table Tennis Championships Shanghai 2005,2005-04-30,LIEW Bing Vei,AKHLAGHPASAND Mohammadreza,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LIEW Bing Vei (BRU),AKHLAGHPASAND Mohammadreza (USA),LIEW Bing Vei
World Table Tennis Championships Shanghai 2005,2005-04-30,MILOSEVIC Bojan,LIEW Bing Vei,4,0,"11,11,11,11|4,3,3,5",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILOSEVIC Bojan (SRB),LIEW Bing Vei (BRU),MILOSEVIC Bojan
World Table Tennis Championships Shanghai 2005,2005-04-30,ADAMEKOVA Martina,AKHLAGHPASAND Mohammadreza,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ADAMEKOVA Martina (SVK),AKHLAGHPASAND Mohammadreza (USA),ADAMEKOVA Martina
World Table Tennis Championships Shanghai 2005,2005-04-30,MILOSEVIC Bojan,AKHLAGHPASAND Mohammadreza,4,0,,5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILOSEVIC Bojan (SRB),AKHLAGHPASAND Mohammadreza (USA),MILOSEVIC Bojan
World Table Tennis Championships Shanghai 2005,2005-04-30,ADAMEKOVA Martina,LIEW Bing Vei,4,3,"12,7,5,7,11,11,12|10,11,11,11,5,3,10",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ADAMEKOVA Martina (SVK),LIEW Bing Vei (BRU),ADAMEKOVA Martina
World Table Tennis Championships Shanghai 2005,2005-04-30,CHUMAKOU Dmitry,GURZ Angelina,4,0,"11,11,11,11|5,2,6,5",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHUMAKOU Dmitry (BLR),GURZ Angelina (GER),CHUMAKOU Dmitry
World Table Tennis Championships Shanghai 2005,2005-04-30,MUNOZ Guillermo,LEONG Kin Wa,4,1,"12,12,13,7,11|6,10,11,11,6",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MUNOZ Guillermo (MEX),LEONG Kin Wa (MAC),MUNOZ Guillermo
World Table Tennis Championships Shanghai 2005,2005-04-30,CHUMAKOU Dmitry,LEONG Kin Wa,4,1,"11,9,11,11,11|9,11,8,4,4",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHUMAKOU Dmitry (BLR),LEONG Kin Wa (MAC),CHUMAKOU Dmitry
World Table Tennis Championships Shanghai 2005,2005-04-30,MUNOZ Guillermo,GURZ Angelina,4,0,"11,11,11,11|7,4,5,6",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MUNOZ Guillermo (MEX),GURZ Angelina (GER),MUNOZ Guillermo
World Table Tennis Championships Shanghai 2005,2005-04-30,CHUMAKOU Dmitry,MUNOZ Guillermo,4,3,"7,11,11,11,6,7,11|11,7,8,4,11,11,7",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHUMAKOU Dmitry (BLR),MUNOZ Guillermo (MEX),CHUMAKOU Dmitry
World Table Tennis Championships Shanghai 2005,2005-04-30,LEONG Kin Wa,GURZ Angelina,4,0,"13,11,12,11|11,2,10,4",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LEONG Kin Wa (MAC),GURZ Angelina (GER),LEONG Kin Wa
World Table Tennis Championships Shanghai 2005,2005-04-30,SAHA Subhajit,MALMIRI Vahed,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SAHA Subhajit (IND),MALMIRI Vahed (IRI),SAHA Subhajit
World Table Tennis Championships Shanghai 2005,2005-04-30,DRINKHALL Paul,MALMIRI Vahed,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DRINKHALL Paul (ENG),MALMIRI Vahed (IRI),DRINKHALL Paul
World Table Tennis Championships Shanghai 2005,2005-04-30,DRINKHALL Paul,SAHA Subhajit,4,1,"11,11,11,7,11|4,5,7,11,7",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DRINKHALL Paul (ENG),SAHA Subhajit (IND),DRINKHALL Paul
World Table Tennis Championships Shanghai 2005,2005-04-30,SKACHKOV Kirill,MAKOLLI Milot,4,1,"11,11,13,8,11|4,1,11,11,7",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SKACHKOV Kirill (RUS),MAKOLLI Milot (KOS),SKACHKOV Kirill
World Table Tennis Championships Shanghai 2005,2005-04-30,DOAN Trong Nghia,INOUE Tomoni,4,0,"11,11,11,11|9,4,7,5",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DOAN Trong Nghia (VIE),INOUE Tomoni (JPN),DOAN Trong Nghia
World Table Tennis Championships Shanghai 2005,2005-04-30,SKACHKOV Kirill,INOUE Tomoni,4,0,"11,11,11,11|1,4,3,7",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SKACHKOV Kirill (RUS),INOUE Tomoni (JPN),SKACHKOV Kirill
World Table Tennis Championships Shanghai 2005,2005-04-30,DOAN Trong Nghia,MAKOLLI Milot,4,1,"6,11,11,11,11|11,5,6,8,7",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DOAN Trong Nghia (VIE),MAKOLLI Milot (KOS),DOAN Trong Nghia
World Table Tennis Championships Shanghai 2005,2005-04-30,SKACHKOV Kirill,DOAN Trong Nghia,4,0,"11,12,11,12|5,10,5,10",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SKACHKOV Kirill (RUS),DOAN Trong Nghia (VIE),SKACHKOV Kirill
World Table Tennis Championships Shanghai 2005,2005-04-30,MAKOLLI Milot,INOUE Tomoni,4,1,"11,7,11,11,11|7,11,8,6,5",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MAKOLLI Milot (KOS),INOUE Tomoni (JPN),MAKOLLI Milot
World Table Tennis Championships Shanghai 2005,2005-04-30,SLATINSEK Uros,MADRID Marcos,4,2,"9,11,11,7,11,11|11,7,2,11,2,5",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SLATINSEK Uros (SLO),MADRID Marcos (MEX),SLATINSEK Uros
World Table Tennis Championships Shanghai 2005,2005-04-30,JACOBS David,LINJAWI Jassem,4,0,"11,11,11,12|6,2,4,10",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JACOBS David (INA),LINJAWI Jassem (UAE),JACOBS David
World Table Tennis Championships Shanghai 2005,2005-04-30,SLATINSEK Uros,LINJAWI Jassem,4,0,"11,11,11,11|7,4,8,6",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SLATINSEK Uros (SLO),LINJAWI Jassem (UAE),SLATINSEK Uros
World Table Tennis Championships Shanghai 2005,2005-04-30,JACOBS David,MADRID Marcos,4,1,"9,11,11,11,11|11,2,9,7,7",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JACOBS David (INA),MADRID Marcos (MEX),JACOBS David
World Table Tennis Championships Shanghai 2005,2005-04-30,JACOBS David,SLATINSEK Uros,4,2,"9,11,11,8,11,11|11,9,7,11,9,9",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JACOBS David (INA),SLATINSEK Uros (SLO),JACOBS David
World Table Tennis Championships Shanghai 2005,2005-04-30,LINJAWI Jassem,MADRID Marcos,4,3,"7,11,8,11,10,11,11|11,8,11,6,12,7,6",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LINJAWI Jassem (UAE),MADRID Marcos (MEX),LINJAWI Jassem
World Table Tennis Championships Shanghai 2005,2005-04-30,ROBERTS Courtney,AKINLABI Peter,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ROBERTS Courtney (USA),AKINLABI Peter (NGR),ROBERTS Courtney
World Table Tennis Championships Shanghai 2005,2005-04-30,HUSSEIN Muhammad,LUYINDULA Jose,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HUSSEIN Muhammad (INA),LUYINDULA Jose (COD),HUSSEIN Muhammad
World Table Tennis Championships Shanghai 2005,2005-04-30,HUSSEIN Muhammad,ROBERTS Courtney,4,1,"8,11,11,11,13|11,4,7,8,11",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,HUSSEIN Muhammad (INA),ROBERTS Courtney (USA),HUSSEIN Muhammad
